Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
165,288,-1.32E+02,-1.42E+02,131.399,-1.33E+02,317.025,3.00E+01
168,288,-1.33E+02,-1.43E+02,145.824,-1.33E+02,308.574,2.11E+01
171,288,-1.29E+02,-1.41E+02,72.87,-1.29E+02,245.076,2.94E+01
174,288,-1.27E+02,-1.35E+02,76.902,-1.28E+02,253.402,3.29E+01
177,288,-1.20E+02,-1.31E+02,191.863,-1.20E+02,18.602,2.97E+01
180,288,-1.14E+02,-1.24E+02,207.388,-1.14E+02,27.39,4.00E+01
0,291,-7.46E+01,-8.36E+01,93.042,-7.52E+01,93.042,4.00E+01
3,291,-8.03E+01,-8.92E+01,95.331,-8.09E+01,96.321,4.00E+01
6,291,-9.25E+01,-1.02E+02,256.188,-9.30E+01,252.915,3.46E+01
9,291,-9.19E+01,-1.01E+02,260.039,-9.25E+01,262.34,3.74E+01
12,291,-9.90E+01,-1.08E+02,181.017,-9.96E+01,179.471,4.00E+01
15,291,-9.64E+01,-1.06E+02,209.408,-9.69E+01,209.589,4.00E+01
18,291,-1.08E+02,-1.16E+02,157.521,-1.09E+02,155.217,3.65E+01
21,291,-1.00E+02,-1.10E+02,104.533,-1.01E+02,107.229,3.66E+01
24,291,-1.11E+02,-1.20E+02,326.39,-1.11E+02,311.714,2.16E+01
27,291,-1.08E+02,-1.18E+02,311.916,-1.09E+02,322.486,2.46E+01
30,291,-1.04E+02,-1.14E+02,184.523,-1.04E+02,183.898,4.00E+01
33,291,-1.14E+02,-1.24E+02,36.21,-1.14E+02,14.15,1.86E+01
36,291,-1.22E+02,-1.28E+02,317.996,-1.24E+02,337.269,1.65E+01
39,291,-1.12E+02,-1.23E+02,201.219,-1.12E+02,213.035,2.49E+01
42,291,-1.11E+02,-1.22E+02,22.932,-1.11E+02,26.255,3.62E+01
45,291,-1.11E+02,-1.23E+02,214.658,-1.11E+02,214.596,4.00E+01
48,291,-1.13E+02,-1.25E+02,33.125,-1.13E+02,26.904,3.17E+01
51,291,-1.14E+02,-1.27E+02,218.699,-1.14E+02,208.775,2.81E+01
54,291,-1.15E+02,-1.29E+02,36.543,-1.16E+02,21.238,2.49E+01
57,291,-1.16E+02,-1.30E+02,217.835,-1.16E+02,199.826,2.40E+01
60,291,-1.17E+02,-1.31E+02,35.295,-1.17E+02,15.131,2.34E+01
63,291,-1.17E+02,-1.31E+02,211.837,-1.17E+02,193.17,2.45E+01
66,291,-1.17E+02,-1.32E+02,27.025,-1.17E+02,10.349,2.59E+01
69,291,-1.17E+02,-1.33E+02,199.723,-1.18E+02,187.758,2.92E+01
72,291,-1.18E+02,-1.34E+02,10.364,-1.18E+02,5.593,3.77E+01
75,291,-1.20E+02,-1.36E+02,176.993,-1.20E+02,183.11,3.61E+01
78,291,-1.22E+02,-1.38E+02,337.37,-1.22E+02,2.823,2.40E+01
81,291,-1.25E+02,-1.41E+02,129.714,-1.25E+02,187.688,1.67E+01
84,291,-1.30E+02,-1.42E+02,277.523,-1.30E+02,32.125,1.25E+01
87,291,-1.30E+02,-1.42E+02,70.129,-1.30E+02,260.608,2.70E+01
90,291,-1.27E+02,-1.42E+02,230.524,-1.27E+02,100.388,1.79E+01
93,291,-1.25E+02,-1.44E+02,36.345,-1.25E+02,282.095,1.97E+01
96,291,-1.24E+02,-1.46E+02,206.605,-1.24E+02,97.84,2.26E+01
99,291,-1.24E+02,-1.50E+02,17.086,-1.24E+02,270.908,2.63E+01
102,291,-1.24E+02,-1.56E+02,171.302,-1.24E+02,81.973,3.21E+01
105,291,-1.25E+02,-1.57E+02,222.663,-1.25E+02,251.181,3.89E+01
108,291,-1.26E+02,-1.48E+02,355.65,-1.26E+02,58.712,2.33E+01
111,291,-1.27E+02,-1.45E+02,134.257,-1.27E+02,226.181,1.85E+01
114,291,-1.27E+02,-1.45E+02,272.289,-1.27E+02,40.645,1.94E+01
117,291,-1.27E+02,-1.51E+02,40.762,-1.27E+02,213.979,4.00E+01
120,291,-1.26E+02,-1.46E+02,235.765,-1.26E+02,26.066,2.62E+01
123,291,-1.26E+02,-1.47E+02,103.269,-1.26E+02,202.907,2.12E+01
126,291,-1.25E+02,-1.34E+02,188.586,-1.26E+02,8.327,4.00E+01
129,291,-1.27E+02,-1.48E+02,204.292,-1.27E+02,186.638,3.12E+01
132,291,-1.32E+02,-1.42E+02,125.722,-1.32E+02,332.269,1.73E+01
135,291,-1.33E+02,-1.43E+02,281.48,-1.34E+02,82.449,1.96E+01
138,291,-1.32E+02,-1.40E+02,3.626,-1.32E+02,191.766,2.56E+01
141,291,-1.33E+02,-1.45E+02,122.886,-1.33E+02,293.125,2.72E+01
144,291,-1.30E+02,-1.42E+02,242.694,-1.30E+02,58.681,3.60E+01
147,291,-1.31E+02,-1.41E+02,354.302,-1.32E+02,190.084,2.13E+01
150,291,-1.35E+02,-1.44E+02,61.486,-1.35E+02,212.934,1.62E+01
153,291,-1.26E+02,-1.36E+02,190.177,-1.26E+02,6.501,3.47E+01
156,291,-1.36E+02,-1.42E+02,229.597,-1.38E+02,29.213,1.59E+01
159,291,-1.26E+02,-1.36E+02,325.664,-1.27E+02,146.102,4.00E+01
162,291,-1.33E+02,-1.41E+02,319.659,-1.34E+02,137.138,3.57E+01
165,291,-1.32E+02,-1.40E+02,126.485,-1.32E+02,307.625,4.00E+01
168,291,-1.30E+02,-1.38E+02,162.228,-1.30E+02,336.599,2.92E+01
171,291,-1.34E+02,-1.45E+02,131.458,-1.34E+02,282.797,1.77E+01
174,291,-1.25E+02,-1.33E+02,70.148,-1.26E+02,246.581,3.27E+01
177,291,-1.22E+02,-1.31E+02,185.674,-1.22E+02,13.649,2.70E+01
180,291,-1.14E+02,-1.23E+02,207.388,-1.14E+02,27.39,4.00E+01
0,294,-7.46E+01,-8.25E+01,93.042,-7.54E+01,93.042,4.00E+01
3,294,-8.12E+01,-8.90E+01,94.961,-8.19E+01,95.989,4.00E+01
6,294,-9.05E+01,-9.84E+01,263.499,-9.13E+01,261.861,3.96E+01
9,294,-9.45E+01,-1.02E+02,254.437,-9.53E+01,257.646,3.35E+01
12,294,-9.69E+01,-1.05E+02,173.412,-9.76E+01,173.059,4.00E+01
15,294,-9.85E+01,-1.07E+02,200.331,-9.92E+01,202.525,3.73E+01
18,294,-1.01E+02,-1.09E+02,94.612,-1.02E+02,91.57,3.44E+01
21,294,-1.06E+02,-1.14E+02,86.931,-1.07E+02,97.84,2.35E+01
24,294,-1.04E+02,-1.12E+02,307.372,-1.04E+02,307.06,4.00E+01
27,294,-1.12E+02,-1.20E+02,207.832,-1.13E+02,193.837,2.07E+01
30,294,-1.07E+02,-1.16E+02,170.09,-1.08E+02,177.706,2.70E+01
33,294,-1.07E+02,-1.16E+02,3.464,-1.08E+02,3.65,4.00E+01
36,294,-1.08E+02,-1.18E+02,207.511,-1.09E+02,201.511,2.95E+01
39,294,-1.16E+02,-1.25E+02,41.1,-1.17E+02,16.442,1.71E+01
42,294,-1.26E+02,-1.31E+02,273.588,-1.28E+02,218.006,6.37E+00
45,294,-1.23E+02,-1.32E+02,175.017,-1.23E+02,225.08,1.12E+01
48,294,-1.20E+02,-1.29E+02,5.41,-1.21E+02,33.889,1.62E+01
51,294,-1.18E+02,-1.29E+02,194.506,-1.18E+02,215.72,1.99E+01
54,294,-1.19E+02,-1.30E+02,13.96,-1.19E+02,32.313,2.14E+01
57,294,-1.19E+02,-1.30E+02,192.309,-1.19E+02,209.939,2.23E+01
60,294,-1.20E+02,-1.32E+02,7.825,-1.20E+02,27.431,2.16E+01
63,294,-1.21E+02,-1.33E+02,180.878,-1.21E+02,204.454,2.03E+01
66,294,-1.23E+02,-1.35E+02,350.416,-1.23E+02,24.1,1.72E+01
69,294,-1.26E+02,-1.37E+02,155.025,-1.26E+02,204.868,1.35E+01
72,294,-1.30E+02,-1.39E+02,313.721,-1.31E+02,38.714,8.42E+00
75,294,-1.33E+02,-1.40E+02,106.355,-1.34E+02,263.946,1.61E+01
78,294,-1.30E+02,-1.41E+02,257.961,-1.31E+02,125.456,1.32E+01
81,294,-1.27E+02,-1.41E+02,53.725,-1.27E+02,314.976,1.41E+01
84,294,-1.25E+02,-1.42E+02,212.372,-1.25E+02,134.638,1.69E+01
87,294,-1.25E+02,-1.44E+02,10.121,-1.25E+02,310.127,2.05E+01
90,294,-1.25E+02,-1.47E+02,159.906,-1.25E+02,123.457,2.64E+01
93,294,-1.26E+02,-1.49E+02,292.582,-1.26E+02,294.647,4.00E+01
96,294,-1.28E+02,-1.47E+02,64.098,-1.28E+02,103.473,2.30E+01
99,294,-1.31E+02,-1.44E+02,213.517,-1.31E+02,268.357,1.51E+01
102,294,-1.34E+02,-1.43E+02,9.959,-1.35E+02,66.54,9.52E+00
105,294,-1.38E+02,-1.42E+02,168.248,-1.40E+02,213.857,8.09E+00
108,294,-1.41E+02,-1.44E+02,334.696,-1.43E+02,2.782,1.21E+01
111,294,-1.41E+02,-1.47E+02,162.532,-1.42E+02,182.137,1.65E+01
114,294,-1.38E+02,-1.44E+02,344.005,-1.39E+02,14.835,1.24E+01
117,294,-1.35E+02,-1.42E+02,131.218,-1.36E+02,188.61,8.27E+00
120,294,-1.32E+02,-1.44E+02,268.936,-1.32E+02,21.452,1.26E+01
123,294,-1.30E+02,-1.41E+02,32.851,-1.30E+02,197.018,2.31E+01
126,294,-1.27E+02,-1.43E+02,310.44,-1.27E+02,11.448,1.74E+01
129,294,-1.27E+02,-1.35E+02,357.627,-1.28E+02,181.94,3.08E+01
132,294,-1.29E+02,-1.45E+02,148.005,-1.29E+02,333.767,3.55E+01
135,294,-1.34E+02,-1.47E+02,226.342,-1.34E+02,131.04,1.30E+01
138,294,-1.31E+02,-1.39E+02,20.609,-1.32E+02,197.661,3.42E+01
141,294,-1.32E+02,-1.39E+02,189.237,-1.32E+02,346.244,1.66E+01
144,294,-1.32E+02,-1.42E+02,261.346,-1.32E+02,70.998,2.59E+01
147,294,-1.28E+02,-1.36E+02,347.509,-1.29E+02,185.367,1.89E+01
150,294,-1.46E+02,-1.50E+02,128.32,-1.48E+02,240.481,4.05E+00
153,294,-1.27E+02,-1.37E+02,196.253,-1.28E+02,9.456,2.91E+01
156,294,-1.36E+02,-1.39E+02,273.386,-1.39E+02,107.114,1.84E+01
159,294,-1.27E+02,-1.36E+02,335.546,-1.27E+02,154.456,4.00E+01
162,294,-1.34E+02,-1.40E+02,331.967,-1.35E+02,148.687,3.24E+01
165,294,-1.32E+02,-1.41E+02,106.66,-1.32E+02,283.76,3.55E+01
168,294,-1.29E+02,-1.36E+02,159.467,-1.30E+02,339.148,4.00E+01
171,294,-1.30E+02,-1.37E+02,188.486,-1.31E+02,349.812,1.75E+01
174,294,-1.25E+02,-1.32E+02,68.608,-1.26E+02,246.205,3.59E+01
177,294,-1.24E+02,-1.32E+02,176.08,-1.24E+02,5.775,2.43E+01
180,294,-1.14E+02,-1.22E+02,207.388,-1.15E+02,27.39,4.00E+01
0,297,-7.46E+01,-8.15E+01,93.042,-7.56E+01,93.042,4.00E+01
3,297,-8.22E+01,-8.90E+01,94.491,-8.32E+01,95.567,4.00E+01
6,297,-8.92E+01,-9.61E+01,267.5,-9.02E+01,266.95,4.00E+01
9,297,-9.77E+01,-1.04E+02,241.438,-9.88E+01,244.977,3.18E+01
12,297,-9.58E+01,-1.03E+02,172.758,-9.67E+01,173.186,4.00E+01
15,297,-1.03E+02,-1.10E+02,173.801,-1.04E+02,177.896,3.07E+01
18,297,-9.84E+01,-1.06E+02,75.498,-9.93E+01,76.437,4.00E+01
21,297,-1.12E+02,-1.18E+02,324.124,-1.14E+02,313.436,2.16E+01
24,297,-1.06E+02,-1.13E+02,292.016,-1.07E+02,298.517,2.72E+01
27,297,-1.04E+02,-1.12E+02,165.504,-1.05E+02,163.538,3.80E+01
30,297,-1.17E+02,-1.24E+02,29.113,-1.18E+02,5.281,1.53E+01
33,297,-1.16E+02,-1.22E+02,317.008,-1.17E+02,333.688,1.78E+01
36,297,-1.09E+02,-1.17E+02,183.082,-1.10E+02,190.817,2.62E+01
39,297,-1.10E+02,-1.18E+02,12.852,-1.10E+02,14.221,4.00E+01
42,297,-1.11E+02,-1.19E+02,203.469,-1.11E+02,200.01,3.38E+01
45,297,-1.13E+02,-1.22E+02,25.701,-1.14E+02,16.924,2.60E+01
48,297,-1.15E+02,-1.25E+02,209.107,-1.16E+02,194.406,2.20E+01
51,297,-1.18E+02,-1.28E+02,29.626,-1.18E+02,8.128,1.93E+01
54,297,-1.19E+02,-1.31E+02,208.99,-1.20E+02,180.959,1.81E+01
57,297,-1.21E+02,-1.33E+02,29.739,-1.21E+02,355.836,1.73E+01
60,297,-1.21E+02,-1.34E+02,208.059,-1.21E+02,171.035,1.76E+01
63,297,-1.22E+02,-1.35E+02,28.922,-1.22E+02,349.618,1.76E+01
66,297,-1.22E+02,-1.36E+02,206.822,-1.22E+02,168.421,1.84E+01
69,297,-1.22E+02,-1.36E+02,25.323,-1.22E+02,348.924,1.92E+01
72,297,-1.21E+02,-1.37E+02,200.098,-1.22E+02,168.023,2.08E+01
75,297,-1.22E+02,-1.38E+02,11.997,-1.22E+02,347.181,2.37E+01
78,297,-1.22E+02,-1.40E+02,179.78,-1.22E+02,165.748,2.96E+01
81,297,-1.24E+02,-1.42E+02,340.364,-1.24E+02,344.47,4.00E+01
84,297,-1.26E+02,-1.44E+02,128.083,-1.26E+02,165.229,2.32E+01
87,297,-1.29E+02,-1.45E+02,267.254,-1.29E+02,350.473,1.61E+01
90,297,-1.32E+02,-1.43E+02,55.97,-1.32E+02,189.094,1.40E+01
93,297,-1.33E+02,-1.42E+02,216.321,-1.33E+02,45.779,2.52E+01
96,297,-1.31E+02,-1.41E+02,22.532,-1.31E+02,249.011,1.35E+01
99,297,-1.29E+02,-1.42E+02,195.147,-1.29E+02,75.163,1.43E+01
102,297,-1.28E+02,-1.43E+02,16.179,-1.28E+02,253.874,1.64E+01
105,297,-1.27E+02,-1.42E+02,200.545,-1.28E+02,70.737,1.67E+01
108,297,-1.28E+02,-1.40E+02,13.301,-1.28E+02,248.018,1.43E+01
111,297,-1.28E+02,-1.40E+02,172.036,-1.28E+02,64.043,1.21E+01
114,297,-1.29E+02,-1.41E+02,332.516,-1.30E+02,233.54,1.18E+01
117,297,-1.33E+02,-1.46E+02,163.547,-1.33E+02,46.581,1.46E+01
120,297,-1.41E+02,-1.42E+02,303.328,-1.45E+02,221.862,3.18E+00
123,297,-1.38E+02,-1.39E+02,134.606,-1.42E+02,214.226,3.33E+00
126,297,-1.31E+02,-1.36E+02,185.627,-1.33E+02,10.869,2.74E+01
129,297,-1.29E+02,-1.37E+02,90.514,-1.29E+02,189.631,8.02E+00
132,297,-1.30E+02,-1.42E+02,148.574,-1.30E+02,345.932,2.30E+01
135,297,-1.34E+02,-1.41E+02,279.151,-1.35E+02,116.596,1.84E+01
138,297,-1.29E+02,-1.37E+02,43.635,-1.30E+02,231.892,2.52E+01
141,297,-1.33E+02,-1.41E+02,200.017,-1.34E+02,22.673,3.50E+01
144,297,-1.33E+02,-1.43E+02,241.669,-1.34E+02,59.738,3.98E+01
147,297,-1.27E+02,-1.35E+02,6.102,-1.27E+02,196.915,2.34E+01
150,297,-1.37E+02,-1.42E+02,213.847,-1.39E+02,43.071,2.23E+01
153,297,-1.27E+02,-1.36E+02,198.663,-1.27E+02,11.739,2.77E+01
156,297,-1.31E+02,-1.36E+02,297.24,-1.33E+02,134.089,1.69E+01
159,297,-1.26E+02,-1.34E+02,334.006,-1.27E+02,155.411,4.00E+01
162,297,-1.36E+02,-1.41E+02,342.055,-1.37E+02,152.33,2.24E+01
165,297,-1.32E+02,-1.41E+02,85.557,-1.32E+02,263.662,3.97E+01
168,297,-1.30E+02,-1.36E+02,141.491,-1.31E+02,322.556,4.00E+01
171,297,-1.25E+02,-1.32E+02,199.581,-1.27E+02,11.426,2.43E+01
174,297,-1.26E+02,-1.33E+02,72.196,-1.27E+02,250.639,3.94E+01
177,297,-1.26E+02,-1.33E+02,161.203,-1.27E+02,352.786,2.18E+01
180,297,-1.14E+02,-1.21E+02,207.389,-1.15E+02,27.39,4.00E+01
0,300,-7.46E+01,-8.07E+01,93.042,-7.59E+01,93.042,4.00E+01
3,300,-8.33E+01,-8.94E+01,93.885,-8.46E+01,95.025,4.00E+01
6,300,-8.83E+01,-9.44E+01,269.72,-8.96E+01,269.905,4.00E+01
9,300,-1.00E+02,-1.06E+02,215.831,-1.02E+02,217.233,3.92E+01
12,300,-9.54E+01,-1.02E+02,174.095,-9.66E+01,175.03,4.00E+01
15,300,-1.04E+02,-1.10E+02,112.884,-1.05E+02,109.15,3.07E+01
18,300,-9.91E+01,-1.05E+02,58.549,-1.00E+02,62.553,3.06E+01
21,300,-1.02E+02,-1.09E+02,290.487,-1.03E+02,289.125,3.99E+01
24,300,-1.16E+02,-1.20E+02,212.769,-1.18E+02,211.664,4.00E+01
27,300,-1.06E+02,-1.13E+02,146.235,-1.07E+02,151.903,2.81E+01
30,300,-1.06E+02,-1.13E+02,352.687,-1.07E+02,351.559,4.00E+01
33,300,-1.09E+02,-1.16E+02,203.16,-1.10E+02,192.733,2.28E+01
36,300,-1.19E+02,-1.24E+02,58.278,-1.20E+02,27.811,1.22E+01
39,300,-1.25E+02,-1.27E+02,306.31,-1.29E+02,336.331,1.17E+01
42,300,-1.18E+02,-1.24E+02,164.795,-1.19E+02,190.715,1.45E+01
45,300,-1.16E+02,-1.24E+02,358.587,-1.17E+02,17.185,1.81E+01
48,300,-1.16E+02,-1.24E+02,182.575,-1.17E+02,196.305,2.13E+01
51,300,-1.17E+02,-1.25E+02,5.081,-1.17E+02,17.331,2.28E+01
54,300,-1.17E+02,-1.27E+02,183.254,-1.18E+02,194.204,2.43E+01
57,300,-1.18E+02,-1.28E+02,2.519,-1.19E+02,14.034,2.44E+01
60,300,-1.19E+02,-1.30E+02,179.495,-1.20E+02,191.83,2.44E+01
63,300,-1.21E+02,-1.32E+02,357.724,-1.21E+02,12.375,2.37E+01
66,300,-1.22E+02,-1.34E+02,173.829,-1.22E+02,191.99,2.27E+01
69,300,-1.23E+02,-1.36E+02,348.066,-1.23E+02,14.348,2.05E+01
72,300,-1.25E+02,-1.39E+02,158.074,-1.25E+02,198.907,1.83E+01
75,300,-1.27E+02,-1.43E+02,320.574,-1.27E+02,27.11,1.71E+01
78,300,-1.28E+02,-1.46E+02,109.988,-1.28E+02,221.09,1.89E+01
81,300,-1.28E+02,-1.47E+02,249.344,-1.28E+02,58.178,3.31E+01
84,300,-1.28E+02,-1.46E+02,40.01,-1.28E+02,252.454,2.40E+01
87,300,-1.26E+02,-1.45E+02,203.752,-1.26E+02,79.859,2.07E+01
90,300,-1.25E+02,-1.46E+02,17.073,-1.25E+02,261.583,2.11E+01
93,300,-1.25E+02,-1.46E+02,198.877,-1.25E+02,80.463,2.26E+01
96,300,-1.24E+02,-1.46E+02,26.23,-1.24E+02,257.587,2.40E+01
99,300,-1.24E+02,-1.45E+02,209.709,-1.24E+02,74.33,2.41E+01
102,300,-1.24E+02,-1.44E+02,22.316,-1.24E+02,250.329,2.29E+01
105,300,-1.24E+02,-1.45E+02,190.841,-1.24E+02,64.925,2.29E+01
108,300,-1.24E+02,-1.48E+02,15.861,-1.24E+02,237.676,2.73E+01
111,300,-1.24E+02,-1.46E+02,219.576,-1.24E+02,49.894,3.68E+01
114,300,-1.25E+02,-1.42E+02,26.858,-1.25E+02,222.499,2.78E+01
117,300,-1.27E+02,-1.41E+02,173.552,-1.27E+02,37.632,1.71E+01
120,300,-1.29E+02,-1.41E+02,335.595,-1.30E+02,200.534,1.49E+01
123,300,-1.33E+02,-1.48E+02,79.214,-1.33E+02,5.867,1.54E+01
126,300,-1.34E+02,-1.35E+02,292.553,-1.41E+02,60.209,8.88E+00
129,300,-1.35E+02,-1.44E+02,330.791,-1.35E+02,214.786,9.77E+00
132,300,-1.31E+02,-1.39E+02,194.003,-1.32E+02,337.789,1.24E+01
135,300,-1.30E+02,-1.39E+02,332.242,-1.31E+02,133.01,1.85E+01
138,300,-1.32E+02,-1.40E+02,52.008,-1.33E+02,254.46,1.69E+01
141,300,-1.37E+02,-1.44E+02,180.66,-1.38E+02,31.917,1.36E+01
144,300,-1.35E+02,-1.41E+02,293.184,-1.37E+02,84.219,1.32E+01
147,300,-1.27E+02,-1.35E+02,22.12,-1.28E+02,205.586,3.29E+01
150,300,-1.35E+02,-1.42E+02,225.933,-1.37E+02,43.514,3.51E+01
153,300,-1.27E+02,-1.34E+02,199.79,-1.28E+02,9.133,2.29E+01
156,300,-1.30E+02,-1.35E+02,311.28,-1.32E+02,142.708,2.05E+01
159,300,-1.26E+02,-1.32E+02,327.09,-1.27E+02,150.835,3.15E+01
162,300,-1.39E+02,-1.44E+02,355.802,-1.41E+02,151.711,1.41E+01
165,300,-1.34E+02,-1.44E+02,90.321,-1.34E+02,262.76,2.85E+01
168,300,-1.31E+02,-1.36E+02,108.716,-1.32E+02,283.139,2.70E+01
171,300,-1.23E+02,-1.29E+02,202.403,-1.24E+02,18.51,3.04E+01
174,300,-1.28E+02,-1.35E+02,86.08,-1.29E+02,263.228,3.40E+01
177,300,-1.28E+02,-1.33E+02,140.224,-1.29E+02,331.963,2.07E+01
180,300,-1.14E+02,-1.20E+02,207.389,-1.15E+02,27.39,4.00E+01
0,303,-7.46E+01,-7.99E+01,93.042,-7.62E+01,93.042,4.00E+01
3,303,-8.47E+01,-9.00E+01,93.09,-8.62E+01,94.314,4.00E+01
6,303,-8.79E+01,-9.32E+01,270.803,-8.94E+01,271.512,4.00E+01
9,303,-9.95E+01,-1.05E+02,186.781,-1.01E+02,185.502,3.97E+01
12,303,-9.58E+01,-1.01E+02,174.652,-9.72E+01,176.015,3.94E+01
15,303,-9.90E+01,-1.04E+02,77.705,-1.01E+02,74.199,3.11E+01
18,303,-1.03E+02,-1.07E+02,26.557,-1.04E+02,32.41,2.64E+01
21,303,-1.01E+02,-1.06E+02,276.219,-1.02E+02,279.124,3.29E+01
24,303,-1.05E+02,-1.11E+02,143.497,-1.07E+02,140.196,3.19E+01
27,303,-1.21E+02,-1.23E+02,59.745,-1.24E+02,59.81,4.00E+01
30,303,-1.10E+02,-1.16E+02,329.516,-1.12E+02,338.651,2.30E+01
33,303,-1.08E+02,-1.14E+02,175.759,-1.09E+02,178.469,3.39E+01
36,303,-1.08E+02,-1.15E+02,8.322,-1.10E+02,7.148,4.00E+01
39,303,-1.10E+02,-1.17E+02,199.417,-1.12E+02,192.164,2.56E+01
42,303,-1.13E+02,-1.20E+02,27.235,-1.14E+02,14.262,2.06E+01
45,303,-1.16E+02,-1.23E+02,210.953,-1.17E+02,189.217,1.64E+01
48,303,-1.19E+02,-1.26E+02,34.386,-1.20E+02,4.711,1.38E+01
51,303,-1.21E+02,-1.29E+02,211.423,-1.22E+02,171.362,1.19E+01
54,303,-1.23E+02,-1.32E+02,29.611,-1.24E+02,342.732,1.14E+01
57,303,-1.24E+02,-1.34E+02,200.469,-1.24E+02,151.142,1.25E+01
60,303,-1.24E+02,-1.35E+02,13.073,-1.24E+02,325.604,1.39E+01
63,303,-1.24E+02,-1.37E+02,184.508,-1.24E+02,140.134,1.56E+01
66,303,-1.24E+02,-1.38E+02,358.957,-1.24E+02,316.899,1.70E+01
69,303,-1.24E+02,-1.39E+02,172.774,-1.24E+02,134.404,1.85E+01
72,303,-1.24E+02,-1.40E+02,345.787,-1.25E+02,312.464,2.06E+01
75,303,-1.25E+02,-1.41E+02,158.077,-1.25E+02,129.967,2.32E+01
78,303,-1.25E+02,-1.43E+02,327.04,-1.25E+02,306.837,2.75E+01
81,303,-1.26E+02,-1.46E+02,130.168,-1.26E+02,123.302,3.88E+01
84,303,-1.27E+02,-1.50E+02,283.848,-1.27E+02,298.924,3.45E+01
87,303,-1.28E+02,-1.52E+02,68.197,-1.28E+02,113.725,2.67E+01
90,303,-1.29E+02,-1.52E+02,222.035,-1.29E+02,286.285,2.36E+01
93,303,-1.30E+02,-1.51E+02,32.192,-1.30E+02,96.917,2.16E+01
96,303,-1.30E+02,-1.49E+02,209.084,-1.30E+02,264.857,2.01E+01
99,303,-1.30E+02,-1.46E+02,17.703,-1.30E+02,72.699,1.80E+01
102,303,-1.29E+02,-1.44E+02,177.695,-1.29E+02,241.199,1.56E+01
105,303,-1.29E+02,-1.43E+02,327.604,-1.29E+02,52.955,1.43E+01
108,303,-1.28E+02,-1.43E+02,114.025,-1.28E+02,229.113,1.59E+01
111,303,-1.27E+02,-1.45E+02,261.919,-1.27E+02,46.159,2.25E+01
114,303,-1.26E+02,-1.45E+02,60.8,-1.27E+02,220.042,2.79E+01
117,303,-1.26E+02,-1.42E+02,247.534,-1.27E+02,32.41,2.08E+01
120,303,-1.27E+02,-1.45E+02,12,-1.28E+02,200.545,3.38E+01
123,303,-1.29E+02,-1.36E+02,163.056,-1.30E+02,8.218,1.54E+01
126,303,-1.34E+02,-1.48E+02,127.381,-1.34E+02,151.428,2.22E+01
129,303,-1.31E+02,-1.33E+02,60.784,-1.38E+02,257.019,1.83E+01
132,303,-1.32E+02,-1.43E+02,196.435,-1.32E+02,6.297,2.66E+01
135,303,-1.33E+02,-1.39E+02,41.83,-1.34E+02,173.378,8.81E+00
138,303,-1.33E+02,-1.42E+02,67.325,-1.34E+02,244.279,3.49E+01
141,303,-1.31E+02,-1.36E+02,192.822,-1.32E+02,31.191,1.67E+01
144,303,-1.35E+02,-1.37E+02,334.811,-1.39E+02,152.743,3.50E+01
147,303,-1.29E+02,-1.36E+02,1.759,-1.29E+02,193.846,2.17E+01
150,303,-1.36E+02,-1.48E+02,231.486,-1.36E+02,36.272,2.42E+01
153,303,-1.29E+02,-1.36E+02,211.047,-1.30E+02,5.186,1.48E+01
156,303,-1.30E+02,-1.35E+02,330.937,-1.32E+02,158.496,2.42E+01
159,303,-1.25E+02,-1.31E+02,322.527,-1.27E+02,145.379,3.30E+01
162,303,-1.42E+02,-1.45E+02,19.91,-1.45E+02,175.678,1.34E+01
165,303,-1.36E+02,-1.43E+02,154.148,-1.37E+02,296.965,1.21E+01
168,303,-1.29E+02,-1.34E+02,84.137,-1.30E+02,254.059,2.18E+01
171,303,-1.23E+02,-1.28E+02,202.157,-1.24E+02,21.261,4.00E+01
174,303,-1.31E+02,-1.38E+02,131.077,-1.32E+02,296.53,1.96E+01
177,303,-1.28E+02,-1.33E+02,117.305,-1.30E+02,305.302,2.35E+01
180,303,-1.14E+02,-1.19E+02,207.389,-1.15E+02,27.39,4.00E+01
0,306,-7.46E+01,-7.93E+01,93.042,-7.65E+01,93.042,4.00E+01
3,306,-8.63E+01,-9.10E+01,92.013,-8.82E+01,93.353,3.91E+01
6,306,-8.78E+01,-9.24E+01,271.022,-8.96E+01,272.125,4.00E+01
9,306,-9.74E+01,-1.02E+02,170.16,-9.92E+01,169.023,4.00E+01
12,306,-9.69E+01,-1.02E+02,172.132,-9.87E+01,173.92,3.66E+01
15,306,-9.62E+01,-1.01E+02,62.752,-9.80E+01,61.234,3.81E+01
18,306,-1.03E+02,-1.07E+02,328.818,-1.05E+02,326.571,3.44E+01
21,306,-1.04E+02,-1.09E+02,252.438,-1.06E+02,259.441,2.47E+01
24,306,-1.03E+02,-1.09E+02,125.102,-1.05E+02,127.591,3.40E+01
27,306,-1.07E+02,-1.12E+02,339.517,-1.08E+02,336.278,3.18E+01
30,306,-1.14E+02,-1.19E+02,203.254,-1.16E+02,186.979,1.75E+01
33,306,-1.21E+02,-1.23E+02,102.897,-1.25E+02,110.126,2.42E+01
